"id","startdate","datestamp","A1","A1_other","A1B_1","A1B_2","A2","A3","A4","P1","P2","P3","P3B","P4_1","P4_2","P4_3","P4_4","P4_5","P6","S1_1_1","S1_1_2","S1_1_3","S1_2_1","S1_2_2","S1_2_3","S1_3_1","S1_3_2","S1_3_3","S1_4_1","S1_4_2","S1_4_3","S1_5_1","S1_5_2","S1_5_3","S1_6_1","S1_6_2","S1_6_3","S1_7_1","S1_7_2","S1_7_3","S1_8_1","S1_8_2","S1_8_3","S1_9_1","S1_9_2","S1_9_3","S1_10_1","S1_10_2","S1_10_3","S1B_11_1","S1B_11_2","S1B_11_3","S1B_12_1","S1B_12_2","S1B_12_3","S1B_13_1","S1B_13_2","S1B_13_3","S1B_14_1","S1B_14_2","S1B_14_3","S1B_15_1","S1B_15_2","S1B_15_3","S1B_16_1","S1B_16_2","S1B_16_3","S1B_17_1","S1B_17_2","S1B_17_3","S1B_18_1","S1B_18_2","S1B_18_3","S1B_19_1","S1B_19_2","S1B_19_3","S1B_20_1","S1B_20_2","S1B_20_3","S1C_21_1","S1C_21_2","S1C_21_3","S1C_22_1","S1C_22_2","S1C_22_3","S1C_23_1","S1C_23_2","S1C_23_3","S1C_24_1","S1C_24_2","S1C_24_3","S1C_25_1","S1C_25_2","S1C_25_3","S1C_26_1","S1C_26_2","S1C_26_3","S1C_27_1","S1C_27_2","S1C_27_3","S1C_28_1","S1C_28_2","S1C_28_3","S1C_29_1","S1C_29_2","S1C_29_3","S1C_30_1","S1C_30_2","S1C_30_3","S1D_31_1","S1D_31_2","S1D_31_3","S1D_32_1","S1D_32_2","S1D_32_3","S1D_33_1","S1D_33_2","S1D_33_3","S1D_34_1","S1D_34_2","S1D_34_3","S1D_35_1","S1D_35_2","S1D_35_3","S1D_36_1","S1D_36_2","S1D_36_3","S1D_37_1","S1D_37_2","S1D_37_3","S1D_38_1","S1D_38_2","S1D_38_3","S1D_39_1","S1D_39_2","S1D_39_3","S1D_40_1","S1D_40_2","S1D_40_3","S1E_41_1","S1E_41_2","S1E_41_3","S1E_42_1","S1E_42_2","S1E_42_3","S1E_43_1","S1E_43_2","S1E_43_3","S1E_44_1","S1E_44_2","S1E_44_3","S1E_45_1","S1E_45_2","S1E_45_3","S1E_46_1","S1E_46_2","S1E_46_3","S1E_47_1","S1E_47_2","S1E_47_3","S1E_48_1","S1E_48_2","S1E_48_3","S2_1","S2_2","S3_1","S3_2","S4","S5","S6_1","S6_2","S6_3","S6_4","S6_6","S6_7","S6_5","S6OTH1","S6OTH2","S7_1","S7_2","S7_3","S8_1","S8_2","S8B_1","S9","S10","S11","S11B","Q1_1","Q1_2","Q1_3","Q2","Q3","Q3A","Q3A2","Q4","Q4B","Q5","Q5B","Q01","Q02","Q03","Q04","Q05","Q11","Q11OTH","Q21_1","Q21_2","Q21_3","Q31","Q31B","Q32_1","Q411","Q412","Q422","Q43","Q51A_1","Q51A_2","Q51A_3","Q51B_1","Q51B_2","Q51B_3","Q521","Q522_1","Q522_2","Q522_3","Q522_4","Q522_5","Q522_6","Q522_7","Q522OTH","Q531","Q532_1","Q532_2","Q532_3","CODS1_4_3","CODS1_6_3","CODS1_10_3","CODS1B_11_3","CODS1B_13_3","CODS1B_14_3","CODS1B_15_3","CODS1B_16_3","CODS1B_17_3","CODS1B_18_3","CODS1B_19_3","CODS1C_21_3","CODS1C_22_3","CODS1C_23_3","CODS1C_24_3","CODS1C_25_3","CODS1C_26_3","CODS1C_27_3","CODS1C_30_3","CODS1D_31_3","CODS1D_32_3","CODS1D_36_3","CODS1D_37_3","CODS1D_38_3","CODS1D_39_3","CODS6OTH1","CODS6OTH2","CODS10","CODS11B","CODQ3A2","CODQ4B","CODQ5B","CODQ11OTH","CODQ522OTH","answersurvey","pid","nattempts","dayinterview","distrito","Gradex","I_Male","I_Agey","I_Ethnicity_Mestizo","I_Ethnicity_Blanco","I_Ethnicity_Indigena","I_Ethnicity_Afroecuatoriano","I_Ethnicity_Montubio","I_Ethnicity_Otro","I_Ethnicity_Mulato","I_Language_Esp_idioma_extr","I_Language_Nativa_idioma_extr","I_Language_Nativa_y_esp","I_Language_Solo_esp","I_Language_Solo_lengua_nativa","I_10_Income","IV_Mother_edu_Bachiller","IV_Mother_edu_LicenciaturaUnive","IV_Mother_edu_Maestria","IV_Mother_edu_PhD","IV_Mother_edu_Secundariaomenor","IV_Mother_work","IV_Mother_business","IV_Mothers_employees","IV_Father_work","IV_Father_edu_Bachiller","IV_Father_edu_LicenciaturaUnive","IV_Father_edu_Maestria","IV_Father_edu_PhD","IV_Father_edu_Secundariaomenor","IV_Father_business","IV_Fathers_employees","IV_Sibling_work","IV_Sibling_edu_Bachiller","IV_Sibling_edu_LicenciaturaUniv","IV_Sibling_edu_Maestria","IV_Sibling_edu_PhD","IV_Sibling_edu_Secundariaomeno","IV_Sibling_business","IV_Siblings_employees","havephone","dadphone","mumphone"
976,4/4/2020 16:00:53,4/4/2020 16:38:49,1,,,,4/4/2020,2,40002143,2,1,1,,1,1,1,1,1,5,1,,,1,,,1,,,1,,,1,,,1,,,8,,,8,,,17,13,,17,13,,17,13,,17,13,,17,13,,17,13,,17,13,,17,13,,17,13,,1,23,,1,23,,1,23,,1,23,,1,23,,1,23,,1,23,,8,23,,9,,,7,,,7,,,1,22,,1,22,,8,,,8,,,1,22,,1,22,,1,22,,1,22,,1,23,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,0,3,0,2,1,2,2,1,1,1,2,2,,,2,1,1,3,0,4,"BIOLOGIA","VIDEOS BIOLOGIA",2,,1,,,1,2,,,2,,2,,2,2,4,5,4,4,,1,0,0,"NERVIOSO",7,6,2,,,2,,,,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,1,40002143,1,4,"17D11","1","1","15","1","0","0","0","0","0","0","0","0","0","1","0","-.266894006351978","0","0","0","0","1","1","1","5","1","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0",1,0,0
3896,4/25/2020 17:50:58,4/25/2020 18:06:24,1,,,,4/25/2020,1,40002144,1,1,1,,1,1,1,1,1,5,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,8,,,2,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,8,,,4,,,4,,,4,,,4,,,4,,,23,,,23,,,23,22,,23,,,23,,,23,,,8,,,23,,,23,,,23,,,22,,,22,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,30,2,1,2,2,2,1,1,2,1,"MAILS",,2,1,1,3,0,4,"METALMECANICA","MAPAS CONCEPTUALES",2,,,,,1,2,,,2,,2,,1,2,3,4,5,4,,1,0,0,"MAL",1,5,1,,,,1,1,1,,,,1,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,26,,,,,,,1,40002144,2,25,"17D11","1","1","15","1","0","0","0","0","0","0","0","0","0","1","0","-.08609749","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0",1,0,0
1609,4/7/2020 15:17:47,4/7/2020 15:26:08,1,,,,4/7/2020,10,40002145,1,1,1,,2,2,1,1,2,5,1,,,1,,,1,,,1,,,1,,,1,,,2,,,8,,,8,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,8,,,8,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,2,,,8,,,8,,,3,,,3,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,1,1,2,2,2,2,2,2,1,"Un Gmail.creado por los estudintes",,2,1,1,0,0,3,"Historia","Trabajos de investigación",2,,1,,,1,2,,,2,,2,,2,2,5,5,5,4,,1,0,0,"Mal",1,7,1,,,,,1,,,,,1,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,23,,,,,,,1,40002145,1,7,"17D11","1","1","15","1","0","0","0","0","0","0","0","0","0","1","0","-.516678870261134","1","0","0","0","0","0","1","2","1","0","0","0","0","1","1","2","0","0","0","0","0","1","0","0",0,1,0
5393,4/15/2020 14:52:49,4/15/2020 15:04:21,1,,,,4/15/2020,1,40002146,1,1,1,,1,1,1,1,2,1,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,7,,,8,,,9,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,8,,,9,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,3,,,3,,,3,,,3,,,7,,,7,,,8,,,22,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,30,1,1,2,1,2,2,1,1,2,,,1,1,1,3,55,4,"Educacion Ciudadana","Educacion Artistica",2,,2,,,1,2,,,2,,2,,2,2,3,4,5,7,"el que se alargue este virus mas tiempo y no podamos solicionar",0,0,1,"enojado",9,9,1,,,,,,1,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,10,,1,40002146,1,15,"17D11","2","0","17","1","0","0","0","0","0","0","0","0","0","1","0","-.822550197568643","1","0","0","0","0","1","1","3","1","0","0","0","0","1","1","5","1","1","0","0","0","0","1","1",1,0,0
3055,4/15/2020 12:42:54,4/15/2020 12:44:48,8,"DIRECTO AL BUZON",,,4/15/2020,5,40002147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40002147,2,15,"17D11","2","0","18","0","0","1","0","0","0","0","0","0","0","1","0","-.6417537","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0",1,0,0
1449,4/6/2020 17:49:36,4/6/2020 17:54:40,8,"Directo al buzón",,,4/6/2020,1,40002148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40002148,1,6,"17D11","2","0","16","0","0","1","0","0","0","0","0","0","0","1","0","-.280160652859861","0","0","0","0","1","1","0","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0",0,1,0
2245,4/9/2020 23:14:43,4/9/2020 23:15:41,3,,,,4/9/2020,9,40002149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40002149,1,9,"17D11","2","1","18","1","0","0","0","0","0","0","0","0","0","1","0","-1.082147","0","0","0","0","1","0","1","0","1","0","0","0","0","1","1","2","1","1","0","0","0","0","1","3",1,0,0
3258,4/16/2020 11:52:32,4/16/2020 12:07:49,1,,,,4/16/2020,1,40002150,1,1,1,,2,2,1,1,2,3,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,8,,,8,,,9,,,9,,,9,,,17,,,17,,,17,,,8,,,9,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,3,,,3,,,3,,,7,22,,7,,,8,,,22,,,22,,,22,,,22,,,22,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,30,2,0,2,2,,,,,,,,,,2,1,1,6,0,3,"Lenguaje","Mapas conceptuales",1,"Ponerse al día con los deberes",6,,,1,2,,,2,,2,,3,3,4,3,5,5,,0,1,0,"Preocupada",3,5,1,,,,,1,,,,,1,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,12,,,,,,1,40002150,1,16,"17D11","2","0","17","1","0","0","0","0","0","0","0","0","0","1","0","-.707286833913627","0","0","0","0","1","1","1","2","NA","0","0","0","0","0","NA","NA","0","0","0","0","0","1","0","0",1,0,0
522,4/2/2020 13:25:17,4/2/2020 13:44:49,1,,,,4/2/2020,3,40002151,1,1,1,,2,2,2,1,1,4,1,,,1,,,1,,,1,,,1,,,1,,,9,,,98,,,11,,,11,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,8,,,8,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,8,,,98,,,98,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,2,0,0,0,2,1,1,2,2,1,2,2,1,"Whatsapp",,2,1,1,7,0,5,"Tributación","Transcribir lo que aprende",1,"Medicina",1,,,1,2,,,1,"Simulacros",1,"Simulacros",2,3,3,4,4,4,,0,1,0,"Triste",1,10,1,,,,1,,,,,,1,1,,,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,96,9,,2,2,,,1,40002151,8,2,"17D11","2","0","18","1","0","0","0","0","0","0","0","0","0","1","0","-.1510431","0","0","0","0","1","1","1","0","NA","0","0","0","0","0","NA","NA","1","1","0","0","0","0","1","0",0,0,1
615,4/2/2020 17:20:28,4/2/2020 17:36:18,1,,,,4/2/2020,5,40002152,1,1,1,,1,2,1,1,1,6,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,9,,,8,,,2,,,9,,,9,,,9,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,8,,,3,,,3,,,3,,,8,,,3,,,3,,,3,,,3,,,3,,,3,,,22,,,22,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,1,30,2,1,2,2,2,2,2,2,1,"WHATSAPP",,2,1,1,3,0,4,"CONTABILIDAD","LAS EVALUACIONES FORMATIVAS DE EMPREDIMIENTO",2,,1,,,1,2,,,2,,2,,2,2,4,4,4,7,"FALTA DE TRANSPORTE PARA LA MADRE",0,1,0,"TRISTE",1,7,1,,,,,1,,,,,1,,,,,1,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,28,,,,,16,,1,40002152,1,2,"17D11","2","1","17","1","0","0","0","0","0","0","0","0","0","1","0","-.266894","0","0","0","0","1","1","0","0","NA","0","0","0","0","0","NA","NA","0","0","1","0","0","0","1","0",1,0,0
1182,4/5/2020 17:20:48,4/5/2020 17:33:43,1,,,,4/5/2020,7,40002153,1,1,1,,2,2,1,1,1,6,1,,,1,,,1,,,1,,,2,,,2,,,8,,,17,,,17,,,17,,,17,22,,17,22,,17,22,,17,22,,17,22,,17,22,,17,22,,17,22,,8,,,8,,,9,,,9,,,9,,,3,,,3,,,3,,,3,,,17,,,17,,,17,,,4,,,4,,,4,,,4,,,8,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,30,1,0,2,1,2,2,2,2,2,2,1,"WhatsApp",,2,1,1,6,0,4,"Ninguna","Ninguna",2,,1,,,1,2,,,2,,2,,4,4,5,4,4,5,,0,1,0,"Triste",1,9,1,,,,1,,,,,,1,,,,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,97,,,,,,,1,40002153,1,5,"17D11","2","0","17","1","0","0","0","0","0","0","0","0","0","1","0","-.0860974914490504","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0",1,0,0
1701,4/7/2020 19:05:05,4/7/2020 19:05:46,4,,,,4/7/2020,4,40002154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40002154,1,7,"17D11","2","0","18","0","0","0","1","0","0","0","0","0","0","1","0","-.460957167762788","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0",1,0,0
2045,4/9/2020 11:41:25,4/9/2020 11:58:53,1,,,,4/9/2020,1,40002155,1,1,1,,1,1,1,1,2,2,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,2,,,15,,,15,,,15,,,15,,,15,,,8,,,15,,,15,,,15,,,15,,,15,,,15,,,8,,,17,23,,17,23,,17,23,,17,,,17,,,17,,,17,,,17,,,17,23,,20,,,20,,,20,,,8,,,22,,,22,,,22,,,1,,,1,,,1,,,2,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,1,30,2,1,2,2,2,1,1,1,2,,,1,1,1,9,0,4,"Lenguaje","Leer",2,,4,,,1,2,,,1,"Estudia el preunivetsitario",1,"Sigue el pre universitario",2,3,4,4,4,4,,0,0,1,"Estresada",9,8,1,,,,,1,1,,,,1,,,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,2,1,,,1,40002155,1,9,"17D11","3","0","16","1","0","0","0","0","0","0","0","0","0","1","0",".9112454","0","1","0","0","0","1","1","2","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0",1,0,0
2298,4/10/2020 11:16:03,4/10/2020 11:46:25,1,,,,4/10/2020,7,40002156,1,1,1,,2,1,1,1,1,6,1,,,1,,,1,,,1,,,1,,,1,,,1,,,2,,,17,,,17,,,17,,,17,,,17,8,,17,,,17,,,17,,,17,,,17,,,8,,,8,,,13,,,13,,,13,,,13,,,13,,,3,,,3,,,3,,,3,,,3,,,8,,,17,,,17,,,22,,,12,20,,12,20,,12,20,,12,,,12,,,22,,,1,,,1,,,1,,,1,,,1,,,22,,,1,,,1,,,0,0,3,0,1,1,2,2,2,1,1,1,1,"MOODLE","TEENS",1,1,1,5,0,4,"BIOLOGIA","NINGUNA",2,,2,,,1,2,,,2,,2,,1,3,4,5,5,4,,1,1,0,"ESTRESADA",3,7,1,,,,1,,,,,,1,,,,,,,1,"Volver a la cuarentena",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,15,97,,,,,,9,1,40002156,1,10,"17D11","3","0","17","1","0","0","0","0","0","0","0","0","0","1","0","-.3026512","1","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0",1,0,0
3106,4/15/2020 14:59:07,4/15/2020 15:12:50,1,,,,4/15/2020,7,40002157,1,1,1,,1,1,1,1,1,5,1,,,1,,,1,,,1,,,1,,,1,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,8,,,17,,,17,,,17,,,17,,,17,,,17,,,8,,,3,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,2,,,8,,,22,,,22,,,22,,,22,,,22,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,2,0,2,1,2,2,2,1,1,2,1,"Moodle","team",1,1,1,8,0,4,"Ninguna","Ninguna",2,,3,,,1,2,,,1,"Pre universitario",1,"Revisar carreras",3,3,3,4,2,4,,1,1,0,"Preocupada",3,9,1,,,,1,1,,,,,1,,,,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,15,97,,,1,3,,,1,40002157,1,15,"17D11","3","0","17","1","0","0","0","0","0","0","0","0","0","1","0","-.4476905","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0",1,0,0
2431,4/10/2020 21:02:10,4/10/2020 21:15:19,1,,,,4/10/2020,10,40002158,1,1,1,,1,1,1,1,1,8,1,,,1,,,1,,,1,,,1,,,1,,,2,,,8,,,17,,,17,,,17,,,17,,,8,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,7,,,8,,,8,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,8,,,8,,,2,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,2,1,2,2,2,2,2,1,1,"Modle",,1,1,1,8,30,3,"Todas","Exposición de historia",2,,,2,,1,2,,,2,,1,"El pre universitario en linea",1,2,3,4,5,4,,0,0,1,"Triste",1,4,2,,,1,,,,1,,,1,,,,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,9,,,,1,,,1,40002158,1,10,"17D11","3","0","17","1","0","0","0","0","0","0","1","0","0","0","0","1.443117","0","0","0","0","1","0","1","10","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0",1,0,0
1745,4/7/2020 22:26:59,4/7/2020 22:27:32,4,,,,4/7/2020,10,40002159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40002159,1,7,"17D11","3","0","17","0","0","0","0","0","0","1","0","0","0","1","0","1.714525","0","0","0","0","1","0","0","0","1","1","0","0","0","0","1","1","0","0","1","0","0","0","0","0",1,0,0
1602,4/7/2020 15:04:15,4/7/2020 15:10:06,4,,,,4/7/2020,1,40002160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40002160,1,7,"17D11","3","1","17","1","0","0","0","0","0","0","0","0","0","1","0",".1517146","1","0","0","0","0","1","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0",1,0,0
1622,4/7/2020 15:42:51,4/7/2020 15:59:55,1,,,,4/7/2020,5,40002161,1,1,1,,1,1,1,1,1,9,1,,,1,,,1,,,1,,,1,,,1,,,1,,,8,,,15,,,15,,,15,,,15,,,15,,,15,,,15,,,15,,,15,,,15,,,15,,,15,,,8,,,8,,,17,,,17,,,17,,,17,,,3,,,3,,,3,,,20,,,20,,,20,,,2,,,22,,,22,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,1,0,1,1,2,2,1,1,1,1,2,,,1,1,1,2,0,4,"HISTORIA","INVESTIGAR HISTORIA DEL ECUADOR",1,"INTENSIFICAR LOS ESTUDIOS",2,,,1,2,,,1,"ENTRAR A PAGINAS DEL MINISTERIO DE EDUCACION",1,"SIMULADORES DE SER BACHILLER / PRE UNIVERSITARIO",1,1,4,4,4,4,,1,0,0,"MOLESTO",9,7,2,,,1,,,,1,1,,1,,,,3,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,,3,1,,,1,40002161,1,7,"17D11","3","1","17","1","0","0","0","0","0","0","0","0","0","1","0",".7171823000000001","0","0","1","0","0","1","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0",1,0,0
81,3/31/2020 15:38:27,3/31/2020 16:00:54,1,,,,3/31/2020,7,40002162,1,1,1,,1,1,1,1,1,4,1,,,1,,,1,,,1,,,1,,,1,,,8,,,17,,,17,,,17,,,2,,,9,,,9,,,9,,,17,,,17,,,17,,,17,,,8,,,8,,,3,,,3,,,3,,,3,,,19,,,19,,,19,,,19,,,19,,,19,,,17,,,17,,,17,,,17,,,22,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,1,2,1,1,2,2,1,,,1,"Teams",,1,1,1,4,0,5,"CUENTIFICO E HISTORIA","Video familiar",1,"Escribir canciones",2,,,1,2,,,2,,2,,3,3,5,4,4,4,,0,1,0,"PREOCUPADO",4,10,2,,,2,,,,1,,,1,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,28,9,,,,,,1,40002162,1,0,"17D11","3","1","17","1","0","0","0","0","0","0","0","0","0","1","0",".1972833","0","1","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0",0,1,1
208,4/1/2020 13:03:09,4/1/2020 13:26:46,1,,,,4/1/2020,7,40002163,1,1,1,,1,1,1,1,1,7,1,,,1,,,1,,,1,,,1,,,1,,,1,,,8,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,8,,,8,,,17,,,17,,,17,,,3,,,3,,,3,23,,3,23,,22,23,,20,,,20,,,20,,,2,,,3,27,,98,,,98,,,98,,,22,23,,22,23,,22,23,,22,23,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,3,0,2,1,2,2,2,1,,,1,"EDMODO",,1,1,1,5,0,4,"HISTORIA","Ninguna",1,"Inglés",,2,,1,2,,,1,"Información sobre carreras",2,,1,3,3,4,4,7,"Ningún problema",1,0,0,"Frustrada",1,9,3,3,1,,,,,1,,,1,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,97,1,,3,,97,,1,40002163,1,1,"17D11","3","0","18","0","1","0","0","0","0","0","0","0","0","1","0","2.026023","0","0","0","0","1","0","1","0","1","1","0","0","0","0","1","0","1","0","0","1","0","0","1","0",1,0,0
4433,5/5/2020 20:10:25,5/5/2020 20:11:07,4,,,,5/5/2020,6,40002164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40002164,3,35,"17D11","3","1","17","1","0","0","0","0","0","0","0","0","1","0","0","1.167022","0","0","0","0","1","0","0","0","1","0","1","0","0","0","1","1","NA","0","0","0","0","0","NA","NA",1,0,0
