Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
649928,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112,Washington Heights and Inwood (CD12),Summer 2019,06/01/2019,8.2,
410745,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,104,Pelham - Throgs Neck,Summer 2016,06/01/2016,8.1,
177884,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Summer 2011,06/01/2011,11,
177842,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Summer 2010,06/01/2010,11.3,
175350,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211,Williamsburg - Bushwick,Winter 2010-11,12/01/2010,32.6,
336543,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211,Williamsburg - Bushwick,Winter 2014-15,12/01/2014,26.6,
176596,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Annual Average 2011,12/01/2010,21.6,
212419,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Summer 2014,06/01/2014,15,
176512,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Annual Average 2009,12/01/2008,22.8,
643329,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Winter 2018-19,12/01/2018,20.4,
212437,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Summer 2014,06/01/2014,20.9,
649727,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304,Upper West Side,Summer 2019,06/01/2019,8.6,
649881,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2018-19,12/01/2018,6.9,
177328,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304,Upper West Side,Winter 2012-13,12/01/2012,12.6,
177338,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Winter 2012-13,12/01/2012,9.4,
178472,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Annual Average 2010,12/01/2009,9,
410788,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211,Williamsburg - Bushwick,Annual Average 2016,12/31/2015,8.7,
410984,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Winter 2015-16,12/01/2015,8.9,
334274,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Summer 2015,06/01/2015,10.1,
649985,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Summer 2019,06/01/2019,8.9,
669899,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Winter 2019-20,12/01/2019,8.2,
334328,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Summer 2015,06/01/2015,9.4,
669786,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211,Williamsburg - Bushwick,Winter 2019-20,12/01/2019,8.3,
336487,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Annual Average 2015,01/01/2015,13.7,
176550,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504,South Beach - Tottenville,Annual Average 2009,12/01/2008,14.7,
176624,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Annual Average 2011,12/01/2010,19.5,
212447,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Summer 2014,06/01/2014,12.6,
336583,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Annual Average 2015,01/01/2015,17.3,
667243,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Annual Average 2020,01/01/2020,13.2,
222463,386,Ozone (O3),Mean,ppb,UHF42,204,East New York,Summer 2011,06/01/2011,33.5,
518583,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,404,Bayside - Little Neck,2012-2014,01/02/2012,9.8,
628938,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,304,Upper West Side,2015-2017,01/01/2015,30.6,
628927,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,204,East New York,2015-2017,01/01/2015,107.8,
628998,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,406,Fresh Meadows,2015-2017,01/01/2015,13.8,
173201,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,207,East Flatbush - Flatbush,Winter 2011-12,12/01/2011,9.3,
173133,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,207,East Flatbush - Flatbush,Winter 2009-10,12/01/2009,10.3,
669680,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,207,East Flatbush - Flatbush,Summer 2020,06/01/2020,6.8,
410805,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Summer 2016,06/01/2016,10.8,
410834,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,Fresh Meadows,Winter 2015-16,12/01/2015,7.5,
742219,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,302,Central Harlem - Morningside Heights,Winter 2020-21,12/01/2020,6.7,
549860,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,Annual Average 2017,01/01/2017,18.1,
667105,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Annual Average 2020,01/01/2020,18.3,
334022,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Summer 2015,06/01/2015,12,
669768,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Winter 2019-20,12/01/2019,11.4,
669643,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407,Southwest Queens,Annual Average 2020,01/01/2020,5.9,
333956,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Summer 2015,06/01/2015,9.7,
669834,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Winter 2019-20,12/01/2019,6.7,
410806,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Annual Average 2016,12/31/2015,10.3,
742232,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Summer 2021,06/01/2021,10.4,
411050,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,East New York and Starrett City (CD5),Winter 2015-16,12/01/2015,8.3,
411051,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,East New York and Starrett City (CD5),Summer 2016,06/01/2016,8.2,
742477,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,East New York and Starrett City (CD5),Winter 2020-21,12/01/2020,6.8,
649979,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,East New York and Starrett City (CD5),Summer 2019,06/01/2019,8,
212449,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,Summer 2014,06/01/2014,14.1,
336589,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,Annual Average 2015,01/01/2015,18.8,
131386,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,306,Chelsea - Clinton,2009-2011,01/01/2009,25.3,
222516,386,Ozone (O3),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Summer 2010,06/01/2010,29.8,
605282,386,Ozone (O3),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Summer 2018,06/01/2018,31,
549379,386,Ozone (O3),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Summer 2017,06/01/2017,30.1,
178464,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Annual Average 2010,12/01/2009,13.2,
168676,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405,Ridgewood and Maspeth (CD5),Winter 2012-13,12/01/2012,10.3,
649943,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Summer 2019,06/01/2019,8.3,
170269,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405,Ridgewood and Maspeth (CD5),Annual Average 2010,12/01/2009,9.7,
650012,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,316,Brownsville (CD16),Summer 2019,06/01/2019,8.2,
411085,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,316,Brownsville (CD16),Annual Average 2016,12/31/2015,8,
177951,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Summer 2013,06/01/2013,9.9,
177943,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Summer 2013,06/01/2013,9.4,
823308,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Winter 2021-22,12/01/2021,7.3,
410779,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Annual Average 2016,12/31/2015,7.1,
334079,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Summer 2015,06/01/2015,9.6,
173226,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Winter 2012-13,12/01/2012,10.6,
669708,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Winter 2019-20,12/01/2019,6.7,
211863,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202,Downtown - Heights - Slope,Winter 2013-14,12/01/2013,12.9,
649804,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202,Downtown - Heights - Slope,Annual Average 2019,01/01/2019,7.4,
166900,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),Summer 2013,06/01/2013,16.7,
166886,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),Summer 2013,06/01/2013,19.4,
166827,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),Summer 2012,06/01/2012,19.7,
166862,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2013,06/01/2013,23.3,
602939,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2018,01/01/2018,22.4,
216371,386,Ozone (O3),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Summer 2012,06/01/2012,33,
216372,386,Ozone (O3),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Summer 2013,06/01/2013,29.7,
743622,386,Ozone (O3),Mean,ppb,CD,304,Bushwick (CD4),Summer 2021,06/01/2021,30.4,
827033,386,Ozone (O3),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Summer 2022,06/01/2022,31.3,
825843,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2022,06/01/2022,13.6,
167700,375,Nitrogen dioxide (NO2),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Annual Average 2012,12/01/2011,23,
826040,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),Summer 2022,06/01/2022,11.9,
167713,375,Nitrogen dioxide (NO2),Mean,ppb,CD,304,Bushwick (CD4),Annual Average 2012,12/01/2011,22.4,
826004,375,Nitrogen dioxide (NO2),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Summer 2022,06/01/2022,13.1,
167726,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),Annual Average 2012,12/01/2011,21.3,
605309,386,Ozone (O3),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2018,06/01/2018,27.1,
336844,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Annual Average 2015,01/01/2015,16.6,
643674,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Winter 2018-19,12/01/2018,18.6,
167535,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),Annual Average 2009,12/01/2008,27.6,
167653,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),Annual Average 2011,12/01/2010,25.9,
167629,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2011,12/01/2010,29.7,
167511,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2009,12/01/2008,31.8,
216373,386,Ozone (O3),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Summer 2014,06/01/2014,29.8,
547715,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),Winter 2016-17,12/01/2016,7.4,
173215,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408,Jamaica,Winter 2011-12,12/01/2011,8.8,
547551,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,Long Island City - Astoria,Summer 2017,06/01/2017,10.2,
547553,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,Long Island City - Astoria,Winter 2016-17,12/01/2016,8.9,
211765,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Annual Average 2014,12/01/2013,20.4,
549915,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Winter 2016-17,12/01/2016,25,
171672,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Winter 2011-12,12/01/2011,20.3,
219987,386,Ozone (O3),Mean,ppb,Borough,4,Queens,Summer 2013,06/01/2013,31.6,
825897,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Summer 2022,06/01/2022,13.2,
172690,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Annual Average 2012,12/01/2011,20.9,
825927,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Summer 2022,06/01/2022,10.1,
547521,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,Borough Park,Summer 2017,06/01/2017,8.8,
669677,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,208,Canarsie - Flatlands,Summer 2020,06/01/2020,6.6,
173134,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,208,Canarsie - Flatlands,Winter 2009-10,12/01/2009,9.5,
173202,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,208,Canarsie - Flatlands,Winter 2011-12,12/01/2011,8.3,
173200,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,Borough Park,Winter 2011-12,12/01/2011,9.2,
173132,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,Borough Park,Winter 2009-10,12/01/2009,10.1,
212071,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,Borough Park,Annual Average 2014,12/01/2013,8.9,
212073,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,208,Canarsie - Flatlands,Annual Average 2014,12/01/2013,8.5,
547527,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,208,Canarsie - Flatlands,Summer 2017,06/01/2017,8.5,
547529,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,208,Canarsie - Flatlands,Winter 2016-17,12/01/2016,7.6,
174235,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408,Jamaica,Annual Average 2012,12/01/2011,8.5,
823427,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,Borough Park,Summer 2022,06/01/2022,6.2,
823421,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,208,Canarsie - Flatlands,Summer 2022,06/01/2022,5.9,
168548,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,Coney Island (CD13),Winter 2010-11,12/01/2010,11.5,
170436,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,Coney Island (CD13),Annual Average 2013,12/01/2012,8,
547708,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,Coney Island (CD13),Annual Average 2017,01/01/2017,6.8,
168550,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),Winter 2010-11,12/01/2010,11.6,
169317,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),Summer 2009,06/01/2009,10.4,
170438,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),Annual Average 2013,12/01/2012,8.1,
179571,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,4,Queens,Summer 2009,06/01/2009,10.3,
336835,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),Annual Average 2015,01/01/2015,17.4,
173224,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Winter 2011-12,12/01/2011,11,
173156,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Winter 2009-10,12/01/2009,11.8,
177921,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309,Union Square - Lower East Side,Summer 2012,06/01/2012,11.5,
823245,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310,Lower Manhattan,Winter 2021-22,12/01/2021,8.1,
823335,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,3,Manhattan,Winter 2021-22,12/01/2021,7.9,
411042,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2016,06/01/2016,9.1,
669938,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402,Woodside and Sunnyside (CD2),Winter 2019-20,12/01/2019,8.4,
170223,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Annual Average 2010,12/01/2009,12.1,
168630,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Winter 2012-13,12/01/2012,12.8,
650021,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401,Long Island City and Astoria (CD1),Summer 2019,06/01/2019,8.5,
177323,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210,Coney Island - Sheepshead Bay,Winter 2012-13,12/01/2012,9.8,
649712,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210,Coney Island - Sheepshead Bay,Summer 2019,06/01/2019,7.6,
334031,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309,Union Square - Lower East Side,Summer 2015,06/01/2015,10.5,
212452,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,409,Southeast Queens,Summer 2014,06/01/2014,12.1,
336598,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,409,Southeast Queens,Annual Average 2015,01/01/2015,17.2,
412009,386,Ozone (O3),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Summer 2016,06/01/2016,34.3,
518549,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,3,Manhattan,2012-2014,01/02/2012,46.5,
518578,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2012-2014,01/02/2012,40.9,
628943,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2015-2017,01/01/2015,40.7,
628944,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,310,Lower Manhattan,2015-2017,01/01/2015,28.9,
628922,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,106,High Bridge - Morrisania,2015-2017,01/01/2015,124.9,
628914,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,3,Manhattan,2015-2017,01/01/2015,45,
518588,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,409,Southeast Queens,2012-2014,01/02/2012,35.8,
518567,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,209,Bensonhurst - Bay Ridge,2012-2014,01/02/2012,14.5,
628933,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,210,Coney Island - Sheepshead Bay,2015-2017,01/01/2015,27.7,
131389,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2009-2011,01/01/2009,45.5,
131390,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,310,Lower Manhattan,2009-2011,01/01/2009,25.7,
605275,386,Ozone (O3),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Summer 2018,06/01/2018,31.5,
177334,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310,Lower Manhattan,Winter 2012-13,12/01/2012,12.8,
669756,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310,Lower Manhattan,Winter 2019-20,12/01/2019,9.9,
411007,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,202,Hunts Point and Longwood (CD2),Annual Average 2016,12/31/2015,8.5,
742433,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,202,Hunts Point and Longwood (CD2),Summer 2021,06/01/2021,9.3,
211773,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Annual Average 2014,12/01/2013,23.8,
549939,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Winter 2016-17,12/01/2016,28.1,
549937,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Summer 2017,06/01/2017,18.6,
549894,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Winter 2016-17,12/01/2016,26.3,
667323,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Summer 2020,06/01/2020,13.2,
151587,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,206,Borough Park,2009-2011,01/01/2009,3.8,
131341,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2005-2007,01/01/2005,6.2,
828076,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,209,Bensonhurst - Bay Ridge,2017-2019,01/01/2017,1,
131327,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,206,Borough Park,2005-2007,01/01/2005,3.3,
131235,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,210,Coney Island - Sheepshead Bay,2005-2007,01/01/2005,24.1,
549892,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Summer 2017,06/01/2017,14.9,
211759,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Annual Average 2014,12/01/2013,19.3,
602838,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Summer 2018,06/01/2018,12.8,
670935,386,Ozone (O3),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Summer 2020,06/01/2020,30.2,
549371,386,Ozone (O3),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Summer 2017,06/01/2017,28.3,
122130,386,Ozone (O3),Mean,ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,2-Year Summer Average 2009-2010,06/01/2009,26.4,
336667,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Annual Average 2015,01/01/2015,23,
222492,386,Ozone (O3),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Summer 2010,06/01/2010,34.5,
412021,386,Ozone (O3),Mean,ppb,UHF42,310,Lower Manhattan,Summer 2016,06/01/2016,29.7,
411999,386,Ozone (O3),Mean,ppb,UHF42,106,High Bridge - Morrisania,Summer 2016,06/01/2016,32.3,
650948,386,Ozone (O3),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2019,06/01/2019,25.7,
336622,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Annual Average 2015,01/01/2015,19.8,
667321,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Annual Average 2020,01/01/2020,17,
172582,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Annual Average 2009,12/01/2008,22.8,
211657,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Summer 2014,06/01/2014,15,
