"response","nsyll","npause","dur_s","phonationtime_s","speechrate","articulationrate","asd","nrFP","tFP_s","test_item_id","transcription","user_id","test_component_id","correct_sentence","correct_sentence2","distancelv","distancelv2"
"7b1053d4-3a97-4941-bfd5-9ba4f7dcef29",10,0,7.98,2.74,1.25,3.65,0.274,3,0.728,174,"it is more harder to learn japanese than to learn english",257,13,"it is harder to learn japanese than to learn english","it is harder to learn japanese than to learn english",-5,-5
"7b13f5f0-f3cb-422c-ac62-b58e4dc6023f",16,0,7.98,4.24,2.01,3.77,0.265,0,0,131,"children should not be able to stay out late with their friends",62,12,"children should not be allowed to stay out late with their friends ","children should not be allowed to stay out late with their friends ",-5,-5
"7b1a7e2c-e191-4281-b64a-88f67f0a83f3",17,1,7.98,4.64,2.13,3.66,0.273,4,0.736,17,"abraham lee cohen is one of the greatest presidents of america",56,8,"abraham lincoln is considered one of the greatest presidents of the united states","abraham lincoln is considered one of the greatest presidents of the united states",-30,-30
"7b1b4b13-c0bc-40df-a3b7-1bba0e3f8431",12,0,8.03,3.65,1.49,3.29,0.304,0,0,119,"spending two hours at the gym is a waste of time doesnt it",185,11,"spending two hours at the gym is a waste of time isnt it","spending two hours at the gym is a waste of time isnt it",-3,-3
"7b207228-bb31-4d54-9406-d0796ef4a56b",15,1,7.98,5.12,1.88,2.93,0.341,5,1.028,42,"to learn chinese history well you must learn to speak chinese",162,10,"to learn chinese history well you must learn to speak chinese","to learn chinese history well you must learn to speak chinese",0,0
"7b27ceca-e509-4375-b87a-9f19de065c77",11,1,7.98,3.82,1.38,2.88,0.348,1,0.162,62,"americans usually like have breads for breakfast",144,10,"americans usually like to have bread for breakfast","americans usually like to have bread for breakfast",-4,-4
"7b2b3003-631a-432d-9256-0fd927dca847",12,0,8.02,3.18,1.5,3.77,0.265,2,0.376,173,"many people are curious how the pyramids were built",200,13,"many people are curious about how the pyramids were built","many people are curious about how the pyramids were built",-6,-6
"7b497a5c-7eb2-4466-84c4-a2291bcf88b9",14,0,8.02,3.28,1.75,4.27,0.234,4,0.713,117,"in the 1980s many chinese traveled to the full luxury cars",266,11,"in the 1980s many chinese people could afford luxury cars","in the 1980s many chinese people could afford luxury cars",-16,-16
"7b4b2dc3-d360-4b10-91a7-fd7619cd33d7",14,2,7.98,4.27,1.75,3.28,0.305,2,0.68,62,"americans usually have bread for breakfast",158,10,"americans usually like to have bread for breakfast","americans usually like to have bread for breakfast",-8,-8
"7b50c409-b7ad-4430-aa0a-4637dafcffa4",13,0,7.98,3.23,1.63,4.02,0.249,0,0,173,"many people are curious how the pyramids were built",165,13,"many people are curious about how the pyramids were built","many people are curious about how the pyramids were built",-6,-6
"7b5edc67-f2b3-4256-9381-974f25250cc9",13,1,7.98,2.38,1.63,5.45,0.183,5,0.479,122,"everyone loved to read comic books as a child",215,12,"everyone loves to read comic books as a child","everyone loved to read comic books as a child",-1,0
"7b613f87-6cd9-42b1-b543-05786be1c113",10,1,7.98,2.83,1.25,3.53,0.283,2,0.72,107,"girls want to know how do celebrities stay fit",230,11,"girls always want to know how celebrities stay fit","girls always want to know how celebrities stay fit",-10,-10
"7b8708f3-15d5-4c87-a2e1-0e8d7c044265",13,2,7.98,2.91,1.63,4.46,0.224,0,0,35,"spending two hours at the gym is a waste of time doesnt it",42,8,"spending two hours at the gym is a waste of time isnt it","spending two hours at the gym is a waste of time isnt it",-3,-3
"7b9dedcb-34fd-4603-8120-7f9ea528a39c",9,0,7.98,2.11,1.13,4.26,0.235,0,0,84,"gabbling is a good way to earn money",116,10,"gambling is a good way to earn money","gambling is a good way to earn money",-1,-1
"7ba03bc1-150d-487c-8262-456589f39956",17,1,7.92,4.7,2.15,3.61,0.277,5,0.583,161,"women like to buy jewellery necklaces and rings when they get married",107,13,"women like to buy jewellery necklaces and rings when they get married","women like to buy jewellery necklaces and rings when they get married",0,0
"7ba5bfbe-2bfe-4b75-9ddc-69a211c18129",10,0,7.98,2.67,1.25,3.74,0.267,1,0.12,50,"the weather in australia is warmer in december",159,11,"the weather in australia is warm in december","the weather in australia is warm in december",-2,-2
"7ba86abb-5184-4bbd-ac2e-21fd34ff4493",12,4,7.98,4.38,1.5,2.74,0.365,0,0,2,"to learn chinese history well you need to know chinese well",56,8,"to learn chinese history well you must learn to speak chinese","to learn chinese history well you must learn to speak chinese",-19,-19
"7ba8baf6-d8be-4d84-b1ef-012d19ae1ede",9,0,7.98,2.46,1.13,3.65,0.274,1,0.352,78,"it is more harder to learn japanese than to learn english",248,10,"it is harder to learn japanese than to learn english","it is harder to learn japanese than to learn english",-5,-5
"7bafd754-2af2-439d-a308-dad590cf5b2d",10,0,7.98,2.4,1.25,4.17,0.24,2,0.52,84,"gambling is a good way to earn money",118,10,"gambling is a good way to earn money","gambling is a good way to earn money",0,0
"7bb27319-2e93-4182-b83a-39991ba820f5",10,0,7.92,2.02,1.26,4.96,0.202,1,0.15,52,"many people dont need 8 hours of sleep",114,12,"many people dont need 8 hours of sleep","many people dont need eight hours of sleep",0,-5
"7bbfa9ea-3cd2-48d8-a5b6-dd5755d720f2",9,0,8,2.66,1.12,3.39,0.295,2,0.395,122,"everyone loved to read comic books as a child",153,12,"everyone loves to read comic books as a child","everyone loved to read comic books as a child",-1,0
"7bd0994f-59e1-470f-a319-c5566b6f4154",12,1,7.94,2.98,1.51,4.03,0.248,1,0.232,32,"gambling is a good way of earning money",208,8,"gambling is a good way to earn money","gambling is a good way to earn money",-5,-5
"7bda41ec-f9b4-4db9-b462-62e79ce01202",14,0,7.98,4.22,1.75,3.31,0.302,0,0,111,"european people really do tend to be taller than asian people",245,11,"european people tend to be taller than asian people","european people tend to be taller than asian people",-10,-10
"7be878d1-f7f8-44f2-8c45-70520e0c2a43",11,0,7.98,2.66,1.38,4.14,0.241,0,0,135,"jota doesnt have to study hard for every test",211,12,"jo tells them they have to study hard for each test","jo tells them they have to study hard for each test",-16,-16
"7c00acf5-63c2-4a32-affe-1655b1aee6df",14,0,7.98,3.54,1.75,3.96,0.253,1,0.296,173,"many people want to know how the pyramids were built",120,13,"many people are curious about how the pyramids were built","many people are curious about how the pyramids were built",-13,-13
"7c06adef-8994-48c5-b5dc-3c45ec5490a5",8,1,7.98,2.91,1,2.75,0.364,2,0.336,88,"a good student must follow what the teacher said",214,10,"a good student must do everything the teacher says","a good student must do everything the teacher says",-13,-13
"7c2612ff-e236-4ffa-aa9c-ea265d02e555",17,0,7.98,4.14,2.13,4.1,0.244,5,0.85,114,"people who live in beijing do not need to worry about traffic jams",295,11,"people who live in beijing do not need to worry about traffic jams ","people who live in beijing do not need to worry about traffic jams ",-1,-1
"7c27f08c-9609-4817-9f25-0bcf19907359",9,1,8.03,2.77,1.12,3.25,0.308,3,0.56,167,"joe tells them they are studying hard for each test",130,13,"jo tells them they have to study hard for each test","jo tells them they have to study hard for each test",-9,-9
"7c2c69ab-a5f0-4f8c-8f1e-5b351fa75bac",13,2,7.98,4.21,1.63,3.08,0.324,2,0.739,123,"a good teacher makes the students",184,12,"a good teacher makes learning a joy for students","a good teacher makes learning a joy for students",-18,-18
"7c32e452-22a1-47bf-a433-336fc236d11c",12,0,7.98,2.94,1.5,4.08,0.245,2,0.128,126,"americans usually like to have breads for breakfast",152,12,"americans usually like to have bread for breakfast","americans usually like to have bread for breakfast",-1,-1
"7c4184ac-2079-456d-8409-c4ce15c6e89a",14,0,7.98,3.38,1.75,4.15,0.241,1,0.136,46,"everyone loved to read comic books as a child",144,10,"everyone loves to read comic books as a child","everyone loved to read comic books as a child",-1,0
"7c652f2a-a28f-44b5-a4d9-e0fb61fad828",13,0,7.98,2.93,1.63,4.44,0.225,2,0.368,90,"everyone loved to read comic books as a child",172,11,"everyone loves to read comic books as a child","everyone loved to read comic books as a child",-1,0
"7c85aae0-3514-4f68-a6e5-f45502ffc970",11,0,7.86,3.42,1.4,3.21,0.311,1,0.088,119,"spending two hours at the gym is a waste of time doesnt it",29,11,"spending two hours at the gym is a waste of time isnt it","spending two hours at the gym is a waste of time isnt it",-3,-3
"7c921690-3e2e-4513-bdbd-41097dc3d120",12,0,7.98,4,1.5,3,0.333,1,0.24,129,"women like to buy jewelry rings and necklaces when they get married",31,12,"women like to buy jewellery necklaces and rings when they get married","women like to buy jewellery necklaces and rings when they get married",-18,-18
"7caa4654-4885-48f2-a5f3-c10be5f1ba65",15,1,7.98,3.09,1.88,4.86,0.206,1,0.184,168,"before dinner she asks if she can play with her friends",59,13,"before dinner she often asks to play with her friends","before dinner she often asks to play with her friends",-13,-13
"7cbcde29-8ef4-4550-9b7d-d4e09b80814f",13,0,7.98,3.1,1.63,4.19,0.239,1,0.088,138,"people are not sure when scientists will find a cure for cancer",152,12,"people are not sure when scientists will find a cure for cancer","people are not sure when scientists will find a cure for cancer",0,0
"7ccffc53-7cba-4c0a-ae6f-232a3e42f625",12,3,8.01,4.29,1.5,2.8,0.357,2,0.392,72,"before dinner she asked to play with her friend",43,10,"before dinner she often asks to play with her friends","before dinner she often asks to play with her friends",-9,-9
"7cd2c910-10e6-4981-9ad4-e345427723c7",12,0,7.98,3.3,1.5,3.64,0.275,3,0.673,102,"carl believes he needs to prepare an extra cake for tomorrow",172,11,"carl believes he needs to prepare an extra cake for tomorrow","carl believes he needs to prepare an extra cake for tomorrow",0,0
"7cd69718-247b-487c-96a2-44a5a66abcf8",15,0,7.98,3.76,1.88,3.99,0.251,1,0.16,163,"children should not be allowed to stay late with their friends",90,13,"children should not be allowed to stay out late with their friends ","children should not be allowed to stay out late with their friends ",-5,-5
"7cd95cce-4ab7-4485-9839-44aa67207695",14,0,7.98,2.93,1.75,4.78,0.209,0,0,83,"it is acceptable for teacher to punish children",129,10,"it is acceptable for teachers to physically punish students","it is acceptable for teachers to physically punish students",-19,-19
"7ce85c21-c454-418b-be25-406a1789e955",12,0,7.98,3.71,1.5,3.23,0.309,1,0.264,131,"children should not be allowed to stay out late with friends",213,12,"children should not be allowed to stay out late with their friends ","children should not be allowed to stay out late with their friends ",-7,-7
"7d057f67-7bdc-4bb3-b501-ebccd1ba77a9",9,2,7.98,3.31,1.13,2.72,0.368,0,0,112,"new zealand is greener than more countries",260,11,"new zealand is greener and more beautiful than other countries","new zealand is greener and more beautiful than other countries",-23,-23
"7d08c2f3-3d31-4cae-9bdb-46d7256588e7",17,2,7.98,3.98,2.13,4.27,0.234,1,0.172,98,"some seats on planes are reserved for mother with children with infants",230,11,"some seats on planes are reserved for mothers with infants","some seats on planes are reserved for mothers with infants",-14,-14
"7d0e1c75-f494-4d58-9054-323fbeb6cbc5",15,1,7.98,3.54,1.88,4.24,0.236,3,0.599,140,"kids like to ask their parents how dinosaurs died out",108,12,"kids like to ask their parents why the dinosaurs died out","kids like to ask their parents why the dinosaurs died out",-6,-6
"7d3690e7-feff-4c9d-895c-a69592d2836c",15,0,8.01,3.68,1.87,4.08,0.245,2,0.34,8,"technology plays an important role in language learning these days",296,8,"technology plays an important role in language learning nowadays","technology plays an important role in language learning nowadays",-6,-6
"7d4fcae8-e5fd-422d-9964-6f53e9a00cad",4,0,7.98,1.17,0.5,3.42,0.292,1,0.344,9,"i dont remember",117,8,"regular exercise helps people maintain a normal w8","regular exercise helps people maintain a normal w8",-43,-43
"7d54bed7-711d-44c9-a40c-def45f53e073",11,0,7.98,3.57,1.38,3.08,0.324,1,0.08,108,"kids like to ask their parents why the dinosaurs have died out",133,11,"kids like to ask their parents why the dinosaurs died out","kids like to ask their parents why the dinosaurs died out",-5,-5
"7d55aaf9-13c8-4ec8-acbd-584ba4e2882d",10,1,7.98,3.87,1.25,2.58,0.387,2,0.248,25,"many people are curious how the pyramids were built",224,8,"many people are curious about how the pyramids were built","many people are curious about how the pyramids were built",-6,-6
"7d7852d0-75b7-4b99-a7fa-262bbd6a5460",13,1,7.98,2.62,1.63,4.95,0.202,4,0.488,89,"this software that taylor swift invented changed the world",137,10,"the software that taylor swift invented changed the world","the software that taylor swift invented changed the world",-2,-2
"7d8eb153-b3c8-48f5-b390-4a1258a56a0e",11,1,7.98,3.53,1.38,3.12,0.321,2,0.499,47,"a good teacher makes learning a joy for students",162,10,"a good teacher makes learning a joy for students","a good teacher makes learning a joy for students",0,0
"7dbc8f70-07a2-4207-820c-2ad8dd48a123",21,2,8.07,4.13,2.6,5.09,0.197,0,0,69,"abraham lincoln is considered one of the greatest presidents of the united states",97,10,"abraham lincoln is considered one of the greatest presidents of the united states","abraham lincoln is considered one of the greatest presidents of the united states",0,0
"7dbccbdf-f494-47b1-b42d-957a942ead4b",14,1,7.98,4.04,1.75,3.47,0.288,0,0,66,"some seats on planes are reserved for mothers with infants",162,10,"some seats on planes are reserved for mothers with infants","some seats on planes are reserved for mothers with infants",0,0
"7dcca8de-88f3-4089-a899-2572f3d24ff4",15,2,7.98,5.33,1.88,2.82,0.355,0,0,124,"technology makes an important thing nowadays",87,12,"technology plays an important role in language learning nowadays","technology plays an important role in language learning nowadays",-26,-26
"7dd5b250-492c-482e-bbd2-c5edad890fce",11,0,7.98,2.91,1.38,3.78,0.265,3,0.398,69,"from the information that i possess it is true",281,10,"abraham lincoln is considered one of the greatest presidents of the united states","abraham lincoln is considered one of the greatest presidents of the united states",-56,-56
