DATAFLOW,LAST UPDATE,freq,age,n_lang,unit,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Bulgaria,2022,29.2,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Cyprus,2022,62.6,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Czechia,2022,46.3,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Germany,2022,25.0,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Denmark,2022,23.3,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Euro area – 20 countries (from 2023),2022,36.3,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Estonia,2022,18.4,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Greece,2022,55.3,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Spain,2022,34.8,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,European Union - 27 countries (from 2020),2022,37.6,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Finland,2022,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,France,2022,36.3,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Croatia,2022,47.4,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Hungary,2022,39.0,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Ireland,2022,33.5,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Iceland,2022,24.5,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Italy,2022,47.5,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Lithuania,2022,46.0,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Luxembourg,2022,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Latvia,2022,30.2,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Malta,2022,48.6,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Netherlands,2022,17.8,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Norway,2022,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Poland,2022,50.4,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Portugal,2022,33.1,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Romania,2022,39.4,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Serbia,2022,43.2,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Sweden,2022,46.2,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Slovenia,2022,15.5,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Slovakia,2022,30.7,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Türkiye,2022,72.6,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Austria,2022,64.4,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Belgium,2022,30.2,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Bulgaria,2022,31.8,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Cyprus,2022,67.7,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Czechia,2022,51.5,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Germany,2022,47.7,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Denmark,2022,31.6,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Euro area – 20 countries (from 2023),2022,41.7,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Estonia,2022,24.6,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Greece,2022,65.6,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Spain,2022,33.6,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,European Union - 27 countries (from 2020),2022,41.5,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Finland,2022,30.9,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,France,2022,37.3,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Croatia,2022,54.4,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Hungary,2022,27.2,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Ireland,2022,35.6,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Iceland,2022,25.6,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Italy,2022,39.6,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Lithuania,2022,48.4,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Luxembourg,2022,12.6,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Latvia,2022,35.0,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Malta,2022,44.3,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Netherlands,2022,21.0,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Norway,2022,14.1,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Poland,2022,42.1,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Portugal,2022,37.1,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Romania,2022,36.3,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Serbia,2022,61.5,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Sweden,2022,65.2,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Slovenia,2022,18.7,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Slovakia,2022,34.5,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Türkiye,2022,72.0,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Albania,2016,38.2,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Austria,2007,37.9,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Austria,2011,39.5,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Austria,2016,36.3,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Austria,2022,43.8,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Bosnia and Herzegovina,2016,61.7,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Belgium,2007,13.3,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Belgium,2011,10.8,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Belgium,2016,12.7,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Belgium,2022,18.3,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Bulgaria,2007,35.4,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Bulgaria,2011,40.3,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Bulgaria,2016,47.5,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Bulgaria,2022,45.8,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Switzerland,2011,14.0,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Switzerland,2016,14.3,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Cyprus,2007,54.8,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Cyprus,2011,62.3,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Cyprus,2016,60.0,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Cyprus,2022,62.2,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Czechia,2007,25.7,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Czechia,2011,32.2,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Czechia,2016,31.6,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Czechia,2022,38.0,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Germany,2007,34.7,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Germany,2011,32.6,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Germany,2016,36.0,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Germany,2022,34.6,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Denmark,2007,32.2,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Denmark,2011,19.5,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Denmark,2016,25.5,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Denmark,2022,28.4,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Euro area – 20 countries (from 2023),2007,36.8,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Euro area – 20 countries (from 2023),2011,36.4,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Euro area – 20 countries (from 2023),2016,37.9,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Euro area – 20 countries (from 2023),2022,34.6,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Estonia,2007,17.4,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Estonia,2011,15.4,d
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Estonia,2016,17.7,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Estonia,2022,12.6,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,1 language,Percentage,Tertiary education (levels 5-8),Greece,2007,62.9,
